,code,deck_limit,faction_code,faction_cost,flavor,illustrator,influence_limit,keywords,minimum_deck_size,pack_code,position,quantity,side_code,stripped_text,stripped_title,text,title,type_code,uniqueness,base_link,cost,memory_cost,strength,advancement_cost,agenda_points,trash_cost,faction,name,nrdb_key,num_ratings,ranking,rating,side,torb_id,count,decklists
376,11073,3,jinteki,2,"""Does an alliance with the yakuza truly seem so strange? They are honorable businessmen, and women, just like us."" -Rin Kimura, Chief NA Security",Kate Laird,,Character,,in,73,3,corp,"Whenever you and the Runner reveal secretly spent credits, do 1 meat damage if you and the Runner spent a different number of credits.",Fumiko Yamamori,"Whenever you and the Runner reveal secretly spent credits, do 1 meat damage if you and the Runner spent a different number of credits.",Fumiko Yamamori,asset,True,,4.0,,,,,4.0,jinteki,Fumiko Yamamori,11073,107,824,1264.0,corp,1000,22,10
377,11074,3,jinteki,2,"""Keep your head down, keep moving, try not to attract attention.""",Juan Novelletto,,,,in,74,3,corp,"As an additional cost to play this operation, trash the top card of R&D. Draw 3 cards. Add 3 cards from HQ to the top of R&D in any order.",Hasty Relocation,"As an additional cost to play this operation, trash the top card of R&D.
Draw 3 cards. Add 3 cards from HQ to the top of R&D in any order.",Hasty Relocation,operation,False,,0.0,,,,,,jinteki,Hasty Relocation,11074,129,307,1606.0,corp,1001,33,12
378,11075,3,nbn,3,,Caroline Elizabeth Huss,,Barrier,,in,75,3,corp,"When the Runner encounters this ice, they take 1 tag unless they pay 3 credits. Subroutine End the run if the Runner is tagged. Subroutine End the run if the Runner is tagged. Subroutine End the run if the Runner is tagged. Subroutine End the run if the Runner is tagged.",Data Ward,"When the Runner encounters this ice, they take 1 tag unless they pay 3[credit].
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run if the Runner is tagged.",Data Ward,ice,False,,6.0,,8.0,,,,nbn,Data Ward,11075,108,193,1687.0,corp,1002,168,78
379,11077,3,weyland-consortium,3,,Caitlin Yarsky,,Character,,in,77,3,corp,"Whenever an encounter with a piece of ice ends, place 1 power counter on Chief Slee for each unbroken subroutine on the encountered piece of ice. click, 5 hosted power counters: Do 5 meat damage.",Chief Slee,"Whenever an encounter with a piece of ice ends, place 1 power counter on Chief Slee for each unbroken subroutine on the encountered piece of ice.
[click], <strong>5 hosted power counters</strong>: Do 5 meat damage.",Chief Slee,asset,True,,2.0,,,,,3.0,weyland-consortium,Chief Slee,11077,124,620,1393.0,corp,1004,42,21
380,11078,3,weyland-consortium,3,,Mariusz Siergiejew,,Barrier - Illicit,,in,78,3,corp,"When you rez this ice, take 1 bad publicity. When the Runner encounters this ice, gain 2 credits if there is an installed AI program. Subroutine The Runner trashes 1 installed program. Subroutine Gain 2 credits. End the run. Subroutine Gain 2 credits. End the run.",Bulwark,"When you rez this ice, take 1 bad publicity.
When the Runner encounters this ice, gain 2[credit] if there is an installed <strong>AI</strong> program.
[subroutine] The Runner trashes 1 installed program.
[subroutine] Gain 2[credit]. End the run.
[subroutine] Gain 2[credit]. End the run.",Bulwark,ice,False,,10.0,,8.0,,,,weyland-consortium,Bulwark,11078,116,343,1579.0,corp,1005,128,63
381,11079,3,neutral-corp,0,"When a shooting war threatens, the prudent course is to shoot first.",Kate Laird,,Gray Ops,,in,79,3,corp,Trash 1 installed card with an install cost equal to or less than the number of tags the Runner has.,Best Defense,Trash 1 installed card with an install cost equal to or less than the number of tags the Runner has.,Best Defense,operation,False,,2.0,,,,,,neutral-corp,Best Defense,11079,115,377,1547.0,corp,1006,125,97
382,11080,3,neutral-corp,0,,VIKO,,Terminal,,in,80,3,corp,"After you resolve this operation, end your action phase. Shuffle 3 cards from Archives into R&D. Remove Preemptive Action from the game instead of trashing it.",Preemptive Action,"After you resolve this operation, end your action phase.
Shuffle 3 cards from Archives into R&D. Remove Preemptive Action from the game instead of trashing it.",Preemptive Action,operation,False,,0.0,,,,,,neutral-corp,Preemptive Action,11080,87,133,1762.0,corp,1007,1025,573
383,11089,3,haas-bioroid,5,,Liiga Smilshkalne,,Code Gate - Bioroid - AP,,ml,89,3,corp,Subroutine End the run unless the Runner pays 4 credits. Subroutine End the run unless the Runner pays 4 credits. Subroutine End the run unless the Runner trashes 1 of their installed cards. Subroutine End the run unless the Runner suffers 1 core damage.,Fairchild,"[subroutine] End the run unless the Runner pays 4[credit].
[subroutine] End the run unless the Runner pays 4[credit].
[subroutine] End the run unless the Runner trashes 1 of their installed cards.
[subroutine] End the run unless the Runner suffers 1 core damage.",Fairchild,ice,True,,9.0,,8.0,,,,haas-bioroid,Fairchild,11089,117,538,1445.0,corp,1016,58,49
384,11090,3,haas-bioroid,1,Friends give friends advance warning before moving a carrier group down to enforce a no-fly zone.,Simon Weaner,,Terminal,,ml,90,3,corp,"After you resolve this operation, end your action phase. Install up to 2 cards from Archives (paying all install costs).",Friends in High Places,"After you resolve this operation, end your action phase.
Install up to 2 cards from Archives (paying all install costs).",Friends in High Places,operation,False,,2.0,,,,,,haas-bioroid,Friends in High Places,11090,95,9,2033.0,corp,1017,15,9
385,11091,3,haas-bioroid,2,,Simon Weaner,,Region,,ml,91,3,corp,"If the Runner has fewer than 6 credits or no unspent clicks when a successful run on this server ends, you have 1 additional click to spend your next turn. Limit 1 region per server.",Manta Grid,"If the Runner has fewer than 6[credit] or no unspent clicks when a successful run on this server ends, you have 1 additional [click] to spend your next turn.
Limit 1 <strong>region</strong> per server.",Manta Grid,upgrade,True,,1.0,,,,,5.0,haas-bioroid,Manta Grid,11091,107,723,1326.0,corp,1018,9,7
386,11092,3,jinteki,3,,Bon Bernardo,,Code Gate - Psi - Deflector,,ml,92,3,corp,"Subroutine You and the Runner secretly spend 0 credits, 1 credit, or 2 credits. Reveal spent credits. If you and the Runner spent a different number of credits, choose another server. The Runner moves to the outermost position of that server instead of passing this ice. For the remainder of this run, the Runner must add 1 installed Runner card to the bottom of their stack as an additional cost to jack out. The Runner may jack out.",Mind Game,"[subroutine] You and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, choose another server. The Runner moves to the outermost position of that server instead of passing this ice. For the remainder of this run, the Runner must add 1 installed Runner card to the bottom of their stack as an additional cost to jack out. The Runner may jack out.",Mind Game,ice,False,,0.0,,4.0,,,,jinteki,Mind Game,11092,106,370,1553.0,corp,1019,126,61
387,11093,3,jinteki,2,,VIKO,,Region,,ml,93,3,corp,"Whenever the Runner makes a successful run on this server, if they do not have at least 2 cards in the grip and 6 credits, you may look at the top 5 cards of R&D and swap 1 of those cards with 1 card in HQ. Limit 1 region per server.",Nihongai Grid,"Whenever the Runner makes a successful run on this server, if they do not have at least 2 cards in the grip and 6[credit], you may look at the top 5 cards of R&D and swap 1 of those cards with 1 card in HQ.
Limit 1 <strong>region</strong> per server.",Nihongai Grid,upgrade,True,,1.0,,,,,5.0,jinteki,Nihongai Grid,11093,118,784,1288.0,corp,1020,2,2
388,11094,3,nbn,1,//Connection Terminated,Alexandr Elichev,,Barrier - Tracer,,ml,94,3,corp,"When the Runner encounters this ice, give them 1 tag if there is an installed AI program. Subroutine Trace[3]. If successful, give the Runner 1 tag. Subroutine End the run if the Runner is tagged.",IP Block,"When the Runner encounters this ice, give them 1 tag if there is an installed <strong>AI</strong> program.
[subroutine] Trace[3]. If successful, give the Runner 1 tag.
[subroutine] End the run if the Runner is tagged.",IP Block,ice,False,,2.0,,4.0,,,,nbn,IP Block,11094,97,105,1800.0,corp,1021,908,402
389,11095,3,nbn,3,Truth like the sunlight shines above all.,Kari Guenther,,Sentry - Tracer,,ml,95,3,corp,"When the Runner encounters this ice, give them 1 tag. Subroutine Trace[4]. If successful, do 1 net damage for each tag the Runner has. Subroutine Trace[4]. If successful, the Runner loses 1 credit for each tag they have.",Thoth,"When the Runner encounters this ice, give them 1 tag.
[subroutine] Trace[4]. If successful, do 1 net damage for each tag the Runner has.
[subroutine] Trace[4]. If successful, the Runner loses 1[credit] for each tag they have.",Thoth,ice,True,,7.0,,6.0,,,,nbn,Thoth,11095,117,588,1415.0,corp,1022,66,50
390,11096,3,weyland-consortium,1,"""I don't get paid to be calm.""",Marko Fiedler,,Executive,,ml,96,3,corp,"When your turn begins, place 1 advancement token on Anson Rose. Whenever you rez a piece of ice, you may move any number of advancement tokens from Anson Rose to that ice.",Anson Rose,"When your turn begins, place 1 advancement token on Anson Rose.
Whenever you rez a piece of ice, you may move any number of advancement tokens from Anson Rose to that ice.",Anson Rose,asset,True,,1.0,,,,,4.0,weyland-consortium,Anson Rose,11096,128,713,1334.0,corp,1023,36,20
391,11097,3,weyland-consortium,3,,Yog Joshi,,Code Gate - AP,,ml,97,3,corp,"You can advance this ice. Subroutine Gain 1 credit. If there are 3 or more hosted advancement counters, instead gain 3 credits. Subroutine Do 1 net damage. If there are 3 or more hosted advancement counters, instead do 3 net damage. Subroutine Give the Runner 1 tag. If there are 3 or more hosted advancement counters, instead give the Runner 1 tag and end the run.",Mausolus,"You can advance this ice.
[subroutine] Gain 1[credit]. If there are 3 or more hosted advancement counters, instead gain 3[credit].
[subroutine] Do 1 net damage. If there are 3 or more hosted advancement counters, instead do 3 net damage.
[subroutine] Give the Runner 1 tag. If there are 3 or more hosted advancement counters, instead give the Runner 1 tag and end the run.",Mausolus,ice,False,,4.0,,5.0,,,,weyland-consortium,Mausolus,11097,84,67,1856.0,corp,1024,588,260
392,11098,3,weyland-consortium,2,There is a special place in hell for the first person who mined cyberspace.,Adam S. Doyle,,Sentry - Destroyer,,ml,98,3,corp,"While the Runner is accessing this ice in R&D, they must reveal it. When the Runner accesses this ice anywhere except in Archives, they encounter it. Subroutine Trash 1 installed program.",Sapper,"While the Runner is accessing this ice in R&D, they must reveal it.
When the Runner accesses this ice anywhere except in Archives, they encounter it.
[subroutine] Trash 1 installed program.",Sapper,ice,False,,3.0,,2.0,,,2.0,weyland-consortium,Sapper,11098,132,494,1471.0,corp,1025,88,52
393,11099,3,neutral-corp,0,Walk loudly and carry a bigger stick.,Adam S. Doyle,,Security,,ml,99,3,corp,"When you score Show of Force, do 2 meat damage.",Show of Force,"When you score Show of Force, do 2 meat damage.",Show of Force,agenda,False,,,,,4.0,2.0,,neutral-corp,Show of Force,11099,110,366,1555.0,corp,1026,122,51
394,11100,3,neutral-corp,0,"""Get those civilians off the street. No more collateral damage."" -Commissioner Dawn",Sander Mosk,,Current,,ml,100,3,corp,This card is not trashed until another current is played or an agenda is stolen. The Runner's maximum hand size is reduced by 1.,Enforced Curfew,"This card is not trashed until another <strong>current</strong> is played or an agenda is stolen.
The Runner's maximum hand size is reduced by 1.",Enforced Curfew,operation,False,,0.0,,,,,,neutral-corp,Enforced Curfew,11100,109,544,1440.0,corp,1027,90,44
395,11110,3,haas-bioroid,0,,Samuel Leung,,Security,,qu,110,3,corp,"Place 1 agenda counter on Sensor Net Activation when you score it. Hosted agenda counter: Rez a bioroid, ignoring all costs. When the turn ends, derez that bioroid.",Sensor Net Activation,"Place 1 agenda counter on Sensor Net Activation when you score it.
<strong>Hosted agenda counter:</strong> Rez a <strong>bioroid</strong>, ignoring all costs. When the turn ends, derez that <strong>bioroid</strong>.",Sensor Net Activation,agenda,False,,,,,3.0,1.0,,haas-bioroid,Sensor Net Activation,11110,109,867,1229.0,corp,1037,7,4
396,11111,3,haas-bioroid,3,"It required a hexadecimal code along with biometrics, delivered by way of BMI.",Andreas Zafiratos,,Terminal - Transaction,,qu,111,3,corp,"After you resolve this operation, end your action phase. Gain 8 credits and draw 4 cards.",Violet Level Clearance,"After you resolve this operation, end your action phase.
Gain 8[credit] and draw 4 cards.",Violet Level Clearance,operation,False,,5.0,,,,,1.0,haas-bioroid,Violet Level Clearance,11111,107,24,1953.0,corp,1038,357,129
397,11112,3,jinteki,2,"""Ice is not meant to kill; just slow or cripple the Runner. Killing is my job."" - Tori Hanzō",Yog Joshi,,Barrier - AP,,qu,112,3,corp,"Whenever the Runner breaks a subroutine on Chiyashi while there is an AI installed, trash the top 2 cards of the Runner's stack. Subroutine Do 2 net damage. Subroutine Do 2 net damage. Subroutine End the run.",Chiyashi,"Whenever the Runner breaks a subroutine on Chiyashi while there is an <strong>AI</strong> installed, trash the top 2 cards of the Runner's stack.
[subroutine] Do 2 net damage.
[subroutine] Do 2 net damage.
[subroutine] End the run.",Chiyashi,ice,False,,12.0,,8.0,,,,jinteki,Chiyashi,11112,117,208,1677.0,corp,1039,231,131
398,11113,3,jinteki,2,,Dmitry Burmak,,Terminal,,qu,113,3,corp,"After you resolve this operation, end your action phase. Look at the top 5 cards of R&D. If any of those cards are agendas, assets, or upgrades, you may install 1 of those cards in a remote server.",Psychokinesis,"After you resolve this operation, end your action phase.
Look at the top 5 cards of R&D. If any of those cards are agendas, assets, or upgrades, you may install 1 of those cards in a remote server.",Psychokinesis,operation,False,,1.0,,,,,,jinteki,Psychokinesis,11113,110,700,1341.0,corp,1040,5,4
399,11114,3,nbn,0,,Yog Joshi,,Security,,qu,114,3,corp,"For the first trace each turn, the Runner's link is treated as 0. (They can still increase their link strength by spending credits.) Whenever the Runner spends credits to increase their link strength, gain 1 credit for every 2 credits they spent.",Net Quarantine,"For the first trace each turn, the Runner's [link] is treated as 0. <em>(They can still increase their link strength by spending credits.)</em>
Whenever the Runner spends credits to increase their link strength, gain 1[credit] for every 2[credit] they spent.",Net Quarantine,agenda,False,,,,,4.0,2.0,,nbn,Net Quarantine,11114,117,677,1353.0,corp,1041,57,27
400,11115,3,nbn,2,,Adam S. Doyle,,Code Gate,,qu,115,3,corp,"While the Runner is accessing this ice in R&D, they must reveal it. When the Runner accesses this ice anywhere except in Archives, they encounter it. Subroutine Gain 2 credits. Subroutine You may pay up to 2 credits to place that many advancement counters on 1 installed card you can advance.",Herald,"While the Runner is accessing this ice in R&D, they must reveal it.
When the Runner accesses this ice anywhere except in Archives, they encounter it.
[subroutine] Gain 2[credit].
[subroutine] You may pay up to 2[credit] to place that many advancement counters on 1 installed card you can advance.",Herald,ice,False,,2.0,,1.0,,,1.0,nbn,Herald,11115,107,782,1289.0,corp,1042,16,9
401,11116,3,weyland-consortium,3,The truth hurts.,Liiga Smilshkalne,,Sentry - Tracer,,qu,116,3,corp,"Subroutine The Corp gains 2 credits. Subroutine The Runner loses 2 credits. Subroutine Trace[2]. If successful, give the Runner 1 tag.",Veritas,"[subroutine] The Corp gains 2[credit].
[subroutine] The Runner loses 2[credit].
[subroutine] Trace[2]. If successful, give the Runner 1 tag.",Veritas,ice,False,,4.0,,2.0,,,,weyland-consortium,Veritas,11116,112,436,1507.0,corp,1043,47,26
402,11117,3,weyland-consortium,3,"""My job? I provide legal exculpation and sign everything. It pays very well.""",Priscilla Kim,,Character,,qu,117,3,corp,"While the Runner has fewer than 6 credits, Bryan Stinson gains ""click: Play a transaction operation from Archives, ignoring all costs. Remove that transaction from the game instead of trashing it.""",Bryan Stinson,"While the Runner has fewer than 6[credit], Bryan Stinson gains ""[click]: Play a <strong>transaction</strong> operation from Archives, ignoring all costs. Remove that <strong>transaction</strong> from the game instead of trashing it.""",Bryan Stinson,upgrade,True,,2.0,,,,,5.0,weyland-consortium,Bryan Stinson,11117,104,65,1862.0,corp,1044,119,69
403,11118,3,neutral-corp,0,,Emilio Rodriguez,,,,qu,118,3,corp,"Gain 1 credit when your turn begins. Whenever you gain credits through a card ability other than from NASX, you may spend up to 2 credits to place that many power counters on NASX. click,trash: Gain 2 credits for each power counter on NASX.",NASX,"Gain 1[credit] when your turn begins.
Whenever you gain credits through a card ability other than from NASX, you may spend up to 2[credit] to place that many power counters on NASX.
[click],[trash]: Gain 2[credit] for each power counter on NASX.",NASX,asset,True,,2.0,,,,,4.0,neutral-corp,NASX,11118,112,186,1696.0,corp,1045,75,68
404,11119,3,neutral-corp,0,One way to get rid of a virus is to get a nastier virus.,Mariusz Siergiejew,,Code Gate - Tracer,,qu,119,3,corp,"Subroutine Trace[4]. If successful, purge virus counters. Subroutine Trace[3]. If successful, trash 1 virus. Subroutine Trace[2]. If successful, remove a virus in the heap from the game. Subroutine Trace[1]. If successful, end the run.",Macrophage,"[subroutine] Trace[4]. If successful, purge virus counters.
[subroutine] Trace[3]. If successful, trash 1 <strong>virus</strong>.
[subroutine] Trace[2]. If successful, remove a <strong>virus</strong> in the heap from the game.
[subroutine] Trace[1]. If successful, end the run.",Macrophage,ice,False,,3.0,,7.0,,,,neutral-corp,Macrophage,11119,129,293,1615.0,corp,1046,179,122
405,11120,3,neutral-corp,0,"""Guilty.""
""Guilty.""
""Guilty.""",Odera Igbokwe,,Sentry,,qu,120,3,corp,Subroutine The Runner trashes 1 of their installed cards. Subroutine The Runner trashes 1 of their installed cards. Subroutine The Runner trashes 1 of their installed cards.,Tribunal,"[subroutine] The Runner trashes 1 of their installed cards.
[subroutine] The Runner trashes 1 of their installed cards.
[subroutine] The Runner trashes 1 of their installed cards.",Tribunal,ice,False,,7.0,,3.0,,,,neutral-corp,Tribunal,11120,103,767,1297.0,corp,1047,10,6
406,12009,3,haas-bioroid,0,"""The newest electronic-warfare rollout from NEXT Design has us sysops drooling."" -Mason Bellamy",Shawn Ye Zhongyi,,NEXT,,dc,9,3,corp,"When you score this agenda, if there is a rezzed piece of NEXT ice, you may do 1 core damage.",NEXT Wave 2,"When you score this agenda, if there is a rezzed piece of <strong>NEXT</strong> ice, you may do 1 core damage.",NEXT Wave 2,agenda,False,,,,,4.0,2.0,,haas-bioroid,NEXT Wave 2,12009,139,699,1342.0,corp,1056,36,13
407,12010,3,haas-bioroid,3,"""Dismantle. Dissect. Is there really a difference?""",Adam S. Doyle,,Sentry - Bioroid - AP - Destroyer,,dc,10,3,corp,"Lose click click: Break up to 2 subroutines on this ice. Only the Runner can use this ability. Subroutine Trash 1 installed piece of hardware. Subroutine Trash 1 installed piece of hardware. Subroutine If the Runner has lost click to break a subroutine during this run, do 2 core damage.",Zed 2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Trash 1 installed piece of hardware.
[subroutine] Trash 1 installed piece of hardware.
[subroutine] If the Runner has lost [click] to break a subroutine during this run, do 2 core damage.",Zed 2.0,ice,False,,6.0,,4.0,,,,haas-bioroid,Zed 2.0,12010,137,792,1284.0,corp,1057,35,28
408,12012,3,jinteki,1,,Liiga Smilshkalne,,,,dc,12,3,corp,"The first time a subroutine on a piece of AP ice is broken each turn, do 1 net damage.",Synth DNA Modification,"The first time a subroutine on a piece of <strong>AP</strong> ice is broken each turn, do 1 net damage.",Synth DNA Modification,asset,False,,2.0,,,,,2.0,jinteki,Synth DNA Modification,12012,97,662,1364.0,corp,1059,7,3
409,12013,3,jinteki,3,"""The ultimate aim of martial arts is not having to use them."" - Miyamoto Musashi",Adam S. Doyle,,Barrier - AP,,dc,13,3,corp,"When the Runner passes Kakugo, do 1 net damage. Subroutine End the run.",Kakugo,"When the Runner passes Kakugo, do 1 net damage.
[subroutine] End the run.",Kakugo,ice,False,,4.0,,1.0,,,,jinteki,Kakugo,12013,106,19,1966.0,corp,1060,586,216
410,12014,3,nbn,1,,Mariusz Siergiejew,,,,dc,14,3,corp,"Whenever the Runner avoids or removes 1 or more tags, you may draw 1 card.",Net Analytics,"Whenever the Runner avoids or removes 1 or more tags, you may draw 1 card.",Net Analytics,asset,False,,0.0,,,,,3.0,nbn,Net Analytics,12014,99,744,1313.0,corp,1061,12,6
411,12015,3,nbn,3,"""'What does BRE stand for?' Have you seen its Net presence?"" -Bernice Mai",Liiga Smilshkalne,,Sentry - Tracer,,dc,15,3,corp,"Subroutine Trace[4]. If successful, give the Runner 1 tag. Subroutine Trace[2]. If successful, whenever the Runner breaches a server for the remainder of this run, they access 1 fewer card.",SYNC BRE,"[subroutine] Trace[4]. If successful, give the Runner 1 tag.
[subroutine] Trace[2]. If successful, whenever the Runner breaches a server for the remainder of this run, they access 1 fewer card.",SYNC BRE,ice,False,,4.0,,6.0,,,,nbn,SYNC BRE,12015,135,609,1400.0,corp,1062,23,13
412,12016,1,weyland-consortium,0,,Emilio Rodriguez,15.0,Corp,45.0,dc,16,3,corp,"Whenever you forfeit an agenda, place X advancement counters on 1 installed card. X is equal to the agenda point value of the forfeited agenda plus 1.",Jemison Astronautics: Sacrifice. Audacity. Success.,"Whenever you forfeit an agenda, place X advancement counters on 1 installed card. X is equal to the agenda point value of the forfeited agenda plus 1.",Jemison Astronautics: Sacrifice. Audacity. Success.,identity,False,,,,,,,,weyland-consortium,Jemison Astronautics: Sacrifice. Audacity. Success.,12016,103,381,1545.0,corp,1063,37,37
413,12017,3,weyland-consortium,4,,Kathryn Steele,,,,dc,17,3,corp,"Forfeit an agenda: Rez up to 3 pieces of ice, lowering the cost of each by 2 credits for each printed agenda point on the forfeited agenda.",Quarantine System,"<strong>Forfeit an agenda</strong>: Rez up to 3 pieces of ice, lowering the cost of each by 2[credit] for each printed agenda point on the forfeited agenda.",Quarantine System,asset,False,,1.0,,,,,3.0,weyland-consortium,Quarantine System,12017,115,747,1309.0,corp,1064,5,5
414,12018,3,weyland-consortium,4,,Pavel Kolomeyets,,,,dc,18,3,corp,"As an additional cost to rez this upgrade, forfeit 1 agenda. The first time each turn you advance a card in the root of or protecting this server, place 1 more advancement counter on that card.",Oberth Protocol,"As an additional cost to rez this upgrade, forfeit 1 agenda.
The first time each turn you advance a card in the root of or protecting this server, place 1 more advancement counter on that card.",Oberth Protocol,upgrade,True,,2.0,,,,,2.0,weyland-consortium,Oberth Protocol,12018,134,253,1646.0,corp,1065,104,40
415,12020,3,neutral-corp,0,,JuanManuel Tumburus,,,,dc,20,3,corp,trash: Cards cannot be installed until the end of the run. Use this ability only during a run on this server.,Signal Jamming,[trash]: Cards cannot be installed until the end of the run. Use this ability only during a run on this server.,Signal Jamming,upgrade,False,,0.0,,,,,2.0,neutral-corp,Signal Jamming,12020,92,728,1323.0,corp,1067,2,1
416,12029,3,haas-bioroid,1,,Michał Miłkowski,,Barrier,,so,29,3,corp,Seidr Adaptive Barrier has +1 strength for each piece of ice protecting this server. Subroutine End the run.,Seidr Adaptive Barrier,"Seidr Adaptive Barrier has +1 strength for each piece of ice protecting this server.
[subroutine] End the run.",Seidr Adaptive Barrier,ice,False,,4.0,,2.0,,,,haas-bioroid,Seidr Adaptive Barrier,12029,116,540,1443.0,corp,1076,158,72
417,12030,3,haas-bioroid,3,"""Submit.""",Ethan Patrick Harris,,Code Gate - Bioroid - AP,,so,30,3,corp,Lose click click: Break up to 2 subroutines on this ice. Only the Runner can use this ability. Subroutine Do 1 core damage. You may draw 1 card. Subroutine Do 1 core damage. You may draw 1 card.,Nerine 2.0,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Do 1 core damage. You may draw 1 card.
[subroutine] Do 1 core damage. You may draw 1 card.",Nerine 2.0,ice,False,,6.0,,4.0,,,,haas-bioroid,Nerine 2.0,12030,117,732,1321.0,corp,1077,21,14
418,12031,3,haas-bioroid,5,"""Trust me, most corps cannot match the performance of our brainmap enhanced system; a home-brewed rig doesn't stand a chance."" - Rachel Giacomin",Ed Mattinian,,,,so,31,3,corp,"When the Runner's next turn begins, they lose click.",Load Testing,"When the Runner's next turn begins, they lose [click].",Load Testing,operation,False,,0.0,,,,,,haas-bioroid,Load Testing,12031,124,573,1423.0,corp,1078,31,12
419,12032,3,jinteki,2,,Liiga Smilshkalne,,Code Gate - Observer,,so,32,3,corp,"Subroutine You may install 1 piece of ice from HQ protecting another server, ignoring all costs. Subroutine You may install 1 piece of ice from HQ directly inward from this ice, ignoring all costs.",Bloom,"[subroutine] You may install 1 piece of ice from HQ protecting another server, ignoring all costs.
[subroutine] You may install 1 piece of ice from HQ directly inward from this ice, ignoring all costs.",Bloom,ice,False,,2.0,,3.0,,,,jinteki,Bloom,12032,95,863,1232.0,corp,1079,9,5
420,12033,3,jinteki,3,,Mark Molnar,,Double,,so,33,3,corp,"As an additional cost to play this operation, spend click. Add one of your installed cards to HQ. Install 2 cards from HQ, ignoring all costs.",Replanting,"As an additional cost to play this operation, spend [click].
Add one of your installed cards to HQ. Install 2 cards from HQ, ignoring all costs.",Replanting,operation,False,,1.0,,,,,,jinteki,Replanting,12033,108,832,1260.0,corp,1080,20,11
421,12034,3,nbn,3,"""The customer pays to use our service, and then the advertisers pay us to put ads on their screens, and then the customers pay us a premium to remove the ads. Welcome to the dream.""",Andreas Zafiratos,,Advertisement,,so,34,3,corp,"The first time the Runner spends click to gain 1 credit each turn (not through a card effect), gain 1 credit.",CPC Generator,"The first time the Runner spends [click] to gain 1[credit] each turn (not through a card effect), gain 1[credit].",CPC Generator,asset,False,,0.0,,,,,2.0,nbn,CPC Generator,12034,96,701,1341.0,corp,1081,30,14
422,12035,3,nbn,3,,Adam S. Doyle,,Code Gate,,so,35,3,corp,Hosted power counter: The Runner loses 1 credit. Subroutine Place 1 power counter on Free Lunch. Subroutine Place 1 power counter on Free Lunch.,Free Lunch,"<strong>Hosted power counter:</strong> The Runner loses 1[credit].
[subroutine] Place 1 power counter on Free Lunch.
[subroutine] Place 1 power counter on Free Lunch.",Free Lunch,ice,False,,3.0,,4.0,,,,nbn,Free Lunch,12035,86,734,1319.0,corp,1082,15,8
423,12036,3,nbn,2,,Limetown Studios,,Terminal,,so,36,3,corp,"After you resolve this operation, your action phase ends. Host this operation on an installed connection resource as a condition counter with ""The Runner is considered to have 1 additional tag. Host resource gains 'click, 2 credits: Trash this resource.'""",MCA Informant,"After you resolve this operation, your action phase ends.
Host this operation on an installed <strong>connection</strong> resource as a condition counter with ""The Runner is considered to have 1 additional tag. Host resource gains '<strong>[click]</strong>, <strong>2[credit]:</strong> Trash this resource.'""",MCA Informant,operation,False,,4.0,,,,,,nbn,MCA Informant,12036,120,388,1540.0,corp,1083,62,47
424,12037,3,weyland-consortium,2,"""You have two choices: do what I asked, or make me ask again. It's your choice, but if I have to ask again, it will go badly for you.""",Anna Edwards,,Executive,,so,37,3,corp,"When your turn begins, the Runner must pay 1 credit or trash the top card of the stack.",Clyde Van Rite,"When your turn begins, the Runner must pay 1[credit] or trash the top card of the stack.",Clyde Van Rite,asset,True,,2.0,,,,,3.0,weyland-consortium,Clyde Van Rite,12037,101,807,1274.0,corp,1084,10,5
425,12038,3,weyland-consortium,3,416d20472046204720416d,BalanceSheet,,Code Gate,,so,38,3,corp,Subroutine Search R&D for a card and add it to HQ. Shuffle R&D.,Watchtower,[subroutine] Search R&D for a card and add it to HQ. Shuffle R&D.,Watchtower,ice,False,,4.0,,3.0,,,,weyland-consortium,Watchtower,12038,111,774,1293.0,corp,1085,26,15
426,12039,3,weyland-consortium,1,,Martin de Diego Sádaba,,,,so,39,3,corp,"As an additional cost to play this operation, forfeit an agenda. Remove 1 bad publicity per agenda point that the forfeited agenda was worth. Gain 1 credit for each bad publicity removed.",Sacrifice,"As an additional cost to play this operation, forfeit an agenda.
Remove 1 bad publicity per agenda point that the forfeited agenda was worth. Gain 1[credit] for each bad publicity removed.",Sacrifice,operation,False,,0.0,,,,,,weyland-consortium,Sacrifice,12039,120,862,1233.0,corp,1086,3,2
427,12040,3,neutral-corp,0,"""All my best tricks were shrugged right off. I ended up having to send a self-destruct code to the whole server."" - Wyvern",Shawn Ye Zhongyi,,Barrier,,so,40,3,corp,The strength of Self-Adapting Code Wall cannot be lowered. Subroutine End the run.,Self-Adapting Code Wall,"The strength of Self-Adapting Code Wall cannot be lowered.
[subroutine] End the run.",Self-Adapting Code Wall,ice,False,,3.0,,1.0,,,,neutral-corp,Self-Adapting Code Wall,12040,107,842,1249.0,corp,1087,11,5
